triple_id,G_scale,architecture,Ag,R2,spearman,ms_diff,excess_kurtosis
69,1.8454570094725669,oligogenic,0.12545777619200324,0.12503409595348258,0.4437043551907608,0.45393133489007514,-0.02024944127474282
69,1.8454570094725669,monogenic,0.12545777619200324,0.13197737893849312,0.4605233012183082,0.400446621895857,-0.06241162348760587
70,3.0,infinitesimal,0.10803052121916785,0.10052722474206634,0.4194549069541373,0.4233449010509853,-0.0027970956183972495
70,3.0,oligogenic,0.10803052121916785,0.1218063495551421,0.43584944977112355,0.3655591199857051,-0.06340723995902287
70,3.0,monogenic,0.10803052121916785,0.11333873992795677,0.4234309887865774,0.37728857474328126,-0.03073924341912715
71,3.0,infinitesimal,0.07109548336325723,0.07374527030468465,0.36010311229675773,0.5941129348620539,0.0037361918913084713
71,3.0,oligogenic,0.07109548336325723,0.06755315463010565,0.3483207701768019,0.5784808980781605,-0.08829109904752575
71,3.0,monogenic,0.07109548336325723,0.07234621800752863,0.3620552108331379,0.5886950648319044,-0.03655237239114051
72,3.0,infinitesimal,0.08247666018978021,0.08226238462872494,0.3016962335352405,0.5474149655644223,-0.00573585708463209
72,3.0,oligogenic,0.08247666018978021,0.08975417938962986,0.3092888763427222,0.5237839731683153,-0.06329571781570775
72,3.0,monogenic,0.08247666018978021,0.09396176720674944,0.3225367672598418,0.541953397933409,-0.02579859713495547
73,3.0,infinitesimal,0.02853181486931378,0.027902777023932665,0.22581449043953622,0.7675648714540505,0.006794616189388258
73,3.0,oligogenic,0.02853181486931378,0.029071782259666643,0.21868871049672173,0.8372010672642238,-0.054415239813814686
